anio,semana,chart_date,country_code,banda,label_group,pct_streams
2021,5,2021-02-04,EC,10,INgrooves,0.0
2021,5,2021-02-04,EC,10,Virgin,0.0
2021,5,2021-02-04,EC,10,Sony,0.46737688
2021,5,2021-02-04,EC,10,Orchard,0.25805114
2021,5,2021-02-04,EC,10,Warner,0.0
2021,5,2021-02-04,EC,10,Indies,0.0
2021,5,2021-02-04,EC,20,Universal,0.24378913
2021,5,2021-02-04,EC,20,INgrooves,0.06932241
2021,5,2021-02-04,EC,20,Virgin,0.0
2021,5,2021-02-04,EC,20,Sony,0.4863428
2021,5,2021-02-04,EC,20,Orchard,0.16260401
2021,5,2021-02-04,EC,20,Warner,0.0
2021,5,2021-02-04,EC,20,Indies,0.03794164
2021,5,2021-02-04,EC,50,Universal,0.28210312
2021,5,2021-02-04,EC,50,INgrooves,0.0397183
2021,5,2021-02-04,EC,50,Virgin,0.0
2021,5,2021-02-04,EC,50,Sony,0.41682115
2021,5,2021-02-04,EC,50,Orchard,0.15601365
2021,5,2021-02-04,EC,50,Warner,0.06142392
2021,5,2021-02-04,EC,50,Indies,0.04391985
2021,5,2021-02-04,EC,100,Universal,0.2566394
2021,5,2021-02-04,EC,100,INgrooves,0.05748157
2021,5,2021-02-04,EC,100,Virgin,0.0046799
2021,5,2021-02-04,EC,100,Sony,0.37532988
2021,5,2021-02-04,EC,100,Orchard,0.1913661
2021,5,2021-02-04,EC,100,Warner,0.06664243
2021,5,2021-02-04,EC,100,Indies,0.04786072
2021,5,2021-02-04,EC,200,Universal,0.27462563
2021,5,2021-02-04,EC,200,INgrooves,0.05438389
2021,5,2021-02-04,EC,200,Virgin,0.00591169
2021,5,2021-02-04,EC,200,Sony,0.3337835
2021,5,2021-02-04,EC,200,Orchard,0.19089682
2021,5,2021-02-04,EC,200,Warner,0.0978367
2021,5,2021-02-04,EC,200,Indies,0.04256176
2021,6,2021-02-11,EC,10,Universal,0.26857681
2021,6,2021-02-11,EC,10,INgrooves,0.0
2021,6,2021-02-11,EC,10,Virgin,0.0
2021,6,2021-02-11,EC,10,Sony,0.47225373
2021,6,2021-02-11,EC,10,Orchard,0.25916946
2021,6,2021-02-11,EC,10,Warner,0.0
2021,6,2021-02-11,EC,10,Indies,0.0
2021,6,2021-02-11,EC,20,Universal,0.24703223
2021,6,2021-02-11,EC,20,INgrooves,0.07046492
2021,6,2021-02-11,EC,20,Virgin,0.0
2021,6,2021-02-11,EC,20,Sony,0.45030159
2021,6,2021-02-11,EC,20,Orchard,0.1957007
2021,6,2021-02-11,EC,20,Warner,0.0
2021,6,2021-02-11,EC,20,Indies,0.03650054
2021,6,2021-02-11,EC,50,Universal,0.28690053
2021,6,2021-02-11,EC,50,INgrooves,0.04010286
2021,6,2021-02-11,EC,50,Virgin,0.0
2021,6,2021-02-11,EC,50,Sony,0.42548486
2021,6,2021-02-11,EC,50,Orchard,0.15530842
2021,6,2021-02-11,EC,50,Warner,0.06038442
2021,6,2021-02-11,EC,50,Indies,0.03181891
2021,6,2021-02-11,EC,100,Universal,0.26413746
2021,6,2021-02-11,EC,100,INgrooves,0.06255834
2021,6,2021-02-11,EC,100,Virgin,0.0
2021,6,2021-02-11,EC,100,Sony,0.37054027
2021,6,2021-02-11,EC,100,Orchard,0.19048933
2021,6,2021-02-11,EC,100,Warner,0.07040557
2021,6,2021-02-11,EC,100,Indies,0.04186903
2021,6,2021-02-11,EC,200,Universal,0.27963299
2021,6,2021-02-11,EC,200,INgrooves,0.05751403
2021,6,2021-02-11,EC,200,Virgin,0.00582711
2021,6,2021-02-11,EC,200,Sony,0.33313602
2021,6,2021-02-11,EC,200,Orchard,0.1867
2021,6,2021-02-11,EC,200,Warner,0.0953838
2021,6,2021-02-11,EC,200,Indies,0.04180604
2021,7,2021-02-18,EC,10,Universal,0.26929322
2021,7,2021-02-18,EC,10,INgrooves,0.0
2021,7,2021-02-18,EC,10,Virgin,0.0
2021,7,2021-02-18,EC,10,Sony,0.46526027
2021,7,2021-02-18,EC,10,Orchard,0.26544651
2021,7,2021-02-18,EC,10,Warner,0.0
2021,7,2021-02-18,EC,10,Indies,0.0
2021,7,2021-02-18,EC,20,Universal,0.24825497
2021,7,2021-02-18,EC,20,INgrooves,0.0700877
2021,7,2021-02-18,EC,20,Virgin,0.0
2021,7,2021-02-18,EC,20,Sony,0.44400068
2021,7,2021-02-18,EC,20,Orchard,0.1664168
2021,7,2021-02-18,EC,20,Warner,0.03296106
2021,7,2021-02-18,EC,20,Indies,0.0382788
2021,7,2021-02-18,EC,50,Universal,0.2976943
2021,7,2021-02-18,EC,50,INgrooves,0.05378082
2021,7,2021-02-18,EC,50,Virgin,0.0
2021,7,2021-02-18,EC,50,Sony,0.41590945
2021,7,2021-02-18,EC,50,Orchard,0.14982736
2021,7,2021-02-18,EC,50,Warner,0.06102097
2021,7,2021-02-18,EC,50,Indies,0.02176711
2021,7,2021-02-18,EC,100,Universal,0.27780778
2021,7,2021-02-18,EC,100,INgrooves,0.05495011
2021,7,2021-02-18,EC,100,Virgin,0.0
2021,7,2021-02-18,EC,100,Sony,0.36674571
2021,7,2021-02-18,EC,100,Orchard,0.18864599
2021,7,2021-02-18,EC,100,Warner,0.06597393
2021,7,2021-02-18,EC,100,Indies,0.04587649
2021,7,2021-02-18,EC,200,Universal,0.27208939
2021,7,2021-02-18,EC,200,INgrooves,0.05635442
2021,7,2021-02-18,EC,200,Virgin,0.00567818
2021,7,2021-02-18,EC,200,Sony,0.33336285
2021,7,2021-02-18,EC,200,Orchard,0.18418639
2021,7,2021-02-18,EC,200,Warner,0.09725839
2021,7,2021-02-18,EC,200,Indies,0.05107037
2021,8,2021-02-25,EC,10,Universal,0.33392567
2021,8,2021-02-25,EC,10,INgrooves,0.0
2021,8,2021-02-25,EC,10,Virgin,0.0
2021,8,2021-02-25,EC,10,Sony,0.3875774
2021,8,2021-02-25,EC,10,Orchard,0.27849693
2021,8,2021-02-25,EC,10,Warner,0.0
2021,8,2021-02-25,EC,10,Indies,0.0
2021,8,2021-02-25,EC,20,Universal,0.31608431
2021,8,2021-02-25,EC,20,INgrooves,0.0387616
2021,8,2021-02-25,EC,20,Virgin,0.0
2021,8,2021-02-25,EC,20,Sony,0.43662091
2021,8,2021-02-25,EC,20,Orchard,0.17140599
2021,8,2021-02-25,EC,20,Warner,0.0
2021,8,2021-02-25,EC,20,Indies,0.03712719
2021,8,2021-02-25,EC,50,Universal,0.29031471
2021,8,2021-02-25,EC,50,INgrooves,0.05725537
2021,8,2021-02-25,EC,50,Virgin,0.0
2021,8,2021-02-25,EC,50,Sony,0.43374779
2021,8,2021-02-25,EC,50,Orchard,0.13850474
2021,8,2021-02-25,EC,50,Warner,0.05951745
2021,8,2021-02-25,EC,50,Indies,0.02065994
2021,8,2021-02-25,EC,100,Universal,0.27518483
2021,8,2021-02-25,EC,100,INgrooves,0.05797391
2021,8,2021-02-25,EC,100,Virgin,0.0
2021,8,2021-02-25,EC,100,Sony,0.37566588
2021,8,2021-02-25,EC,100,Orchard,0.18210073
2021,8,2021-02-25,EC,100,Warner,0.06999541
2021,8,2021-02-25,EC,100,Indies,0.03907924
2021,8,2021-02-25,EC,200,Universal,0.27857014
2021,8,2021-02-25,EC,200,INgrooves,0.0589283
2021,8,2021-02-25,EC,200,Virgin,0.00571993
2021,8,2021-02-25,EC,200,Sony,0.34114906
2021,8,2021-02-25,EC,200,Orchard,0.17518148
2021,8,2021-02-25,EC,200,Warner,0.09821652
2021,8,2021-02-25,EC,200,Indies,0.04223457
2021,9,2021-03-04,EC,10,Universal,0.33767805
2021,9,2021-03-04,EC,10,INgrooves,0.0
2021,9,2021-03-04,EC,10,Virgin,0.0
2021,9,2021-03-04,EC,10,Sony,0.38642729
2021,9,2021-03-04,EC,10,Orchard,0.27589466
2021,9,2021-03-04,EC,10,Warner,0.0
2021,9,2021-03-04,EC,10,Indies,0.0
2021,9,2021-03-04,EC,20,Universal,0.2884641
2021,9,2021-03-04,EC,20,INgrooves,0.07435367
2021,9,2021-03-04,EC,20,Virgin,0.0
2021,9,2021-03-04,EC,20,Sony,0.43163999
2021,9,2021-03-04,EC,20,Orchard,0.16970477
2021,9,2021-03-04,EC,20,Warner,0.0
2021,9,2021-03-04,EC,20,Indies,0.03583746
2021,9,2021-03-04,EC,50,Universal,0.29145553
2021,9,2021-03-04,EC,50,INgrooves,0.06012909
2021,9,2021-03-04,EC,50,Virgin,0.0
2021,9,2021-03-04,EC,50,Sony,0.42176198
2021,9,2021-03-04,EC,50,Orchard,0.14862009
2021,9,2021-03-04,EC,50,Warner,0.05800032
2021,9,2021-03-04,EC,50,Indies,0.02003299
2021,9,2021-03-04,EC,100,Universal,0.27716456
2021,9,2021-03-04,EC,100,INgrooves,0.0592868
2021,9,2021-03-04,EC,100,Virgin,0.0
2021,9,2021-03-04,EC,100,Sony,0.37501364
2021,9,2021-03-04,EC,100,Orchard,0.18690877
2021,9,2021-03-04,EC,100,Warner,0.06828835
2021,9,2021-03-04,EC,100,Indies,0.03333787
2021,9,2021-03-04,EC,200,Universal,0.27461548
2021,9,2021-03-04,EC,200,INgrooves,0.0593032
2021,9,2021-03-04,EC,200,Virgin,0.00547992
2021,9,2021-03-04,EC,200,Sony,0.34572221
2021,9,2021-03-04,EC,200,Orchard,0.17392272
2021,9,2021-03-04,EC,200,Warner,0.09994855
2021,9,2021-03-04,EC,200,Indies,0.04100793
2021,10,2021-03-11,EC,10,Universal,0.26774044
2021,10,2021-03-11,EC,10,INgrooves,0.0
2021,10,2021-03-11,EC,10,Virgin,0.0
2021,10,2021-03-11,EC,10,Sony,0.46663772
2021,10,2021-03-11,EC,10,Orchard,0.26562184
2021,10,2021-03-11,EC,10,Warner,0.0
2021,10,2021-03-11,EC,10,Indies,0.0
2021,10,2021-03-11,EC,20,Universal,0.32078406
2021,10,2021-03-11,EC,20,INgrooves,0.07961186
2021,10,2021-03-11,EC,20,Virgin,0.0
2021,10,2021-03-11,EC,20,Sony,0.43685553
2021,10,2021-03-11,EC,20,Orchard,0.16274855
2021,10,2021-03-11,EC,20,Warner,0.0
2021,10,2021-03-11,EC,20,Indies,0.0
2021,10,2021-03-11,EC,50,Universal,0.28511331
2021,10,2021-03-11,EC,50,INgrooves,0.06214015
2021,10,2021-03-11,EC,50,Virgin,0.0
2021,10,2021-03-11,EC,50,Sony,0.42819896
2021,10,2021-03-11,EC,50,Orchard,0.15049063
2021,10,2021-03-11,EC,50,Warner,0.05517555
2021,10,2021-03-11,EC,50,Indies,0.01888139
2021,10,2021-03-11,EC,100,Universal,0.27733915
2021,10,2021-03-11,EC,100,INgrooves,0.06030878
2021,10,2021-03-11,EC,100,Virgin,0.0
2021,10,2021-03-11,EC,100,Sony,0.38135314
2021,10,2021-03-11,EC,100,Orchard,0.18778997
2021,10,2021-03-11,EC,100,Warner,0.06102525
2021,10,2021-03-11,EC,100,Indies,0.03218371
2021,10,2021-03-11,EC,200,Universal,0.27886783
2021,10,2021-03-11,EC,200,INgrooves,0.05705684
2021,10,2021-03-11,EC,200,Virgin,0.00304688
2021,10,2021-03-11,EC,200,Sony,0.34828472
2021,10,2021-03-11,EC,200,Orchard,0.17026963
2021,10,2021-03-11,EC,200,Warner,0.09995436
2021,10,2021-03-11,EC,200,Indies,0.04251975
2021,11,2021-03-18,EC,10,Universal,0.26125313
2021,11,2021-03-18,EC,10,INgrooves,0.08455135
2021,11,2021-03-18,EC,10,Virgin,0.0
2021,11,2021-03-18,EC,10,Sony,0.38482428
2021,11,2021-03-18,EC,10,Orchard,0.26937125
2021,11,2021-03-18,EC,10,Warner,0.0
2021,11,2021-03-18,EC,10,Indies,0.0
2021,11,2021-03-18,EC,20,Universal,0.31263224
2021,11,2021-03-18,EC,20,INgrooves,0.08815409
2021,11,2021-03-18,EC,20,Virgin,0.0
2021,11,2021-03-18,EC,20,Sony,0.3582833
2021,11,2021-03-18,EC,20,Orchard,0.20791465
2021,11,2021-03-18,EC,20,Warner,0.0
2021,11,2021-03-18,EC,20,Indies,0.03301572
2021,11,2021-03-18,EC,50,Universal,0.28573325
2021,11,2021-03-18,EC,50,INgrooves,0.06734876
2021,11,2021-03-18,EC,50,Virgin,0.0
2021,11,2021-03-18,EC,50,Sony,0.4173969
2021,11,2021-03-18,EC,50,Orchard,0.15653831
2021,11,2021-03-18,EC,50,Warner,0.04293495
2021,11,2021-03-18,EC,50,Indies,0.03004783
2021,11,2021-03-18,EC,100,Universal,0.27941596
2021,11,2021-03-18,EC,100,INgrooves,0.05946874
2021,11,2021-03-18,EC,100,Virgin,0.0
2021,11,2021-03-18,EC,100,Sony,0.37664893
2021,11,2021-03-18,EC,100,Orchard,0.18655671
2021,11,2021-03-18,EC,100,Warner,0.06523237
2021,11,2021-03-18,EC,100,Indies,0.03267728
2021,11,2021-03-18,EC,200,Universal,0.28017977
2021,11,2021-03-18,EC,200,INgrooves,0.05688003
2021,11,2021-03-18,EC,200,Virgin,0.00540492
2021,11,2021-03-18,EC,200,Sony,0.35301591
2021,11,2021-03-18,EC,200,Orchard,0.16299265
2021,11,2021-03-18,EC,200,Warner,0.09831918
2021,11,2021-03-18,EC,200,Indies,0.04320756
2021,12,2021-03-25,EC,10,Universal,0.24979751
2021,12,2021-03-25,EC,10,INgrooves,0.09357926
2021,12,2021-03-25,EC,10,Virgin,0.0
2021,12,2021-03-25,EC,10,Sony,0.36952831
2021,12,2021-03-25,EC,10,Orchard,0.28709491
2021,12,2021-03-25,EC,10,Warner,0.0
2021,12,2021-03-25,EC,10,Indies,0.0
2021,12,2021-03-25,EC,20,Universal,0.30236502
2021,12,2021-03-25,EC,20,INgrooves,0.0941264
2021,12,2021-03-25,EC,20,Virgin,0.0
2021,12,2021-03-25,EC,20,Sony,0.38308979
2021,12,2021-03-25,EC,20,Orchard,0.2204188
2021,12,2021-03-25,EC,20,Warner,0.0
2021,12,2021-03-25,EC,20,Indies,0.0
2021,12,2021-03-25,EC,50,Universal,0.28566439
2021,12,2021-03-25,EC,50,INgrooves,0.07081293
2021,12,2021-03-25,EC,50,Virgin,0.0
2021,12,2021-03-25,EC,50,Sony,0.40831253
2021,12,2021-03-25,EC,50,Orchard,0.1487193
2021,12,2021-03-25,EC,50,Warner,0.05593567
2021,12,2021-03-25,EC,50,Indies,0.03055519
2021,12,2021-03-25,EC,100,Universal,0.28606004
2021,12,2021-03-25,EC,100,INgrooves,0.06130325
2021,12,2021-03-25,EC,100,Virgin,0.0
2021,12,2021-03-25,EC,100,Sony,0.35544618
2021,12,2021-03-25,EC,100,Orchard,0.18595373
2021,12,2021-03-25,EC,100,Warner,0.07286468
2021,12,2021-03-25,EC,100,Indies,0.03837213
2021,12,2021-03-25,EC,200,Universal,0.29156765
2021,12,2021-03-25,EC,200,INgrooves,0.05575487
2021,12,2021-03-25,EC,200,Virgin,0.00304923
2021,12,2021-03-25,EC,200,Sony,0.33334247
2021,12,2021-03-25,EC,200,Orchard,0.1621927
2021,12,2021-03-25,EC,200,Warner,0.10762592
2021,12,2021-03-25,EC,200,Indies,0.04646716
2021,13,2021-04-01,EC,10,Universal,0.23627025
2021,13,2021-04-01,EC,10,INgrooves,0.09310316
2021,13,2021-04-01,EC,10,Virgin,0.0
2021,13,2021-04-01,EC,10,Sony,0.35178326
2021,13,2021-04-01,EC,10,Orchard,0.31884333
2021,13,2021-04-01,EC,10,Warner,0.0
2021,13,2021-04-01,EC,10,Indies,0.0
2021,13,2021-04-01,EC,20,Universal,0.33467971
2021,13,2021-04-01,EC,20,INgrooves,0.09321662
2021,13,2021-04-01,EC,20,Virgin,0.0
2021,13,2021-04-01,EC,20,Sony,0.33286115
2021,13,2021-04-01,EC,20,Orchard,0.23924252
2021,13,2021-04-01,EC,20,Warner,0.0
2021,13,2021-04-01,EC,20,Indies,0.0
2021,13,2021-04-01,EC,50,Universal,0.32632685
2021,13,2021-04-01,EC,50,INgrooves,0.06842956
2021,13,2021-04-01,EC,50,Virgin,0.0
2021,13,2021-04-01,EC,50,Sony,0.40377623
2021,13,2021-04-01,EC,50,Orchard,0.1343495
2021,13,2021-04-01,EC,50,Warner,0.04948504
2021,13,2021-04-01,EC,50,Indies,0.01763283
2021,13,2021-04-01,EC,100,Universal,0.30969078
2021,13,2021-04-01,EC,100,INgrooves,0.05961552
2021,13,2021-04-01,EC,100,Virgin,0.0
2021,13,2021-04-01,EC,100,Sony,0.33579644
2021,13,2021-04-01,EC,100,Orchard,0.18874063
2021,13,2021-04-01,EC,100,Warner,0.06996259
2021,13,2021-04-01,EC,100,Indies,0.03619404
2021,13,2021-04-01,EC,200,Universal,0.30574151
2021,13,2021-04-01,EC,200,INgrooves,0.05634415
2021,13,2021-04-01,EC,200,Virgin,0.00298635
2021,13,2021-04-01,EC,200,Sony,0.32997867
2021,13,2021-04-01,EC,200,Orchard,0.15818254
2021,13,2021-04-01,EC,200,Warner,0.10123823
2021,13,2021-04-01,EC,200,Indies,0.04552854
2021,14,2021-04-08,EC,10,Universal,0.22747164
2021,14,2021-04-08,EC,10,INgrooves,0.09656133
2021,14,2021-04-08,EC,10,Virgin,0.0
2021,14,2021-04-08,EC,10,Sony,0.34066354
2021,14,2021-04-08,EC,10,Orchard,0.33530349
2021,14,2021-04-08,EC,10,Warner,0.0
2021,14,2021-04-08,EC,10,Indies,0.0
2021,14,2021-04-08,EC,20,Universal,0.33512282
2021,14,2021-04-08,EC,20,INgrooves,0.09397953
2021,14,2021-04-08,EC,20,Virgin,0.0
2021,14,2021-04-08,EC,20,Sony,0.32269525
2021,14,2021-04-08,EC,20,Orchard,0.2482024
2021,14,2021-04-08,EC,20,Warner,0.0
2021,14,2021-04-08,EC,20,Indies,0.0
2021,14,2021-04-08,EC,50,Universal,0.31248382
2021,14,2021-04-08,EC,50,INgrooves,0.06862735
2021,14,2021-04-08,EC,50,Virgin,0.0
2021,14,2021-04-08,EC,50,Sony,0.4243584
2021,14,2021-04-08,EC,50,Orchard,0.13964104
2021,14,2021-04-08,EC,50,Warner,0.03761683
2021,14,2021-04-08,EC,50,Indies,0.01727257
2021,14,2021-04-08,EC,100,Universal,0.31719754
2021,14,2021-04-08,EC,100,INgrooves,0.05958822
2021,14,2021-04-08,EC,100,Virgin,0.0
2021,14,2021-04-08,EC,100,Sony,0.34626329
2021,14,2021-04-08,EC,100,Orchard,0.16961082
2021,14,2021-04-08,EC,100,Warner,0.07675101
2021,14,2021-04-08,EC,100,Indies,0.03058913
2021,14,2021-04-08,EC,200,Universal,0.3123601
2021,14,2021-04-08,EC,200,INgrooves,0.05347808
2021,14,2021-04-08,EC,200,Virgin,0.00270512
2021,14,2021-04-08,EC,200,Sony,0.33077664
2021,14,2021-04-08,EC,200,Orchard,0.15210567
2021,14,2021-04-08,EC,200,Warner,0.10449823
2021,14,2021-04-08,EC,200,Indies,0.04407616
2021,15,2021-04-15,EC,10,Universal,0.2897735
2021,15,2021-04-15,EC,10,INgrooves,0.10433551
2021,15,2021-04-15,EC,10,Virgin,0.0
2021,15,2021-04-15,EC,10,Sony,0.26783846
2021,15,2021-04-15,EC,10,Orchard,0.33805254
2021,15,2021-04-15,EC,10,Warner,0.0
2021,15,2021-04-15,EC,10,Indies,0.0
2021,15,2021-04-15,EC,20,Universal,0.29478695
2021,15,2021-04-15,EC,20,INgrooves,0.09820745
2021,15,2021-04-15,EC,20,Virgin,0.0
2021,15,2021-04-15,EC,20,Sony,0.3596383
2021,15,2021-04-15,EC,20,Orchard,0.2473673
2021,15,2021-04-15,EC,20,Warner,0.0
2021,15,2021-04-15,EC,20,Indies,0.0
2021,15,2021-04-15,EC,50,Universal,0.31476421
2021,15,2021-04-15,EC,50,INgrooves,0.07039301
2021,15,2021-04-15,EC,50,Virgin,0.0
2021,15,2021-04-15,EC,50,Sony,0.43450719
2021,15,2021-04-15,EC,50,Orchard,0.13869322
2021,15,2021-04-15,EC,50,Warner,0.02458524
2021,15,2021-04-15,EC,50,Indies,0.01705712
2021,15,2021-04-15,EC,100,Universal,0.29708697
2021,15,2021-04-15,EC,100,INgrooves,0.05974762
2021,15,2021-04-15,EC,100,Virgin,0.0
2021,15,2021-04-15,EC,100,Sony,0.36315685
2021,15,2021-04-15,EC,100,Orchard,0.16879348
2021,15,2021-04-15,EC,100,Warner,0.07502736
2021,15,2021-04-15,EC,100,Indies,0.03618771
2021,15,2021-04-15,EC,200,Universal,0.30350608
2021,15,2021-04-15,EC,200,INgrooves,0.05106389
2021,15,2021-04-15,EC,200,Virgin,0.0025931
2021,15,2021-04-15,EC,200,Sony,0.34372069
2021,15,2021-04-15,EC,200,Orchard,0.15369854
2021,15,2021-04-15,EC,200,Warner,0.09842444
2021,15,2021-04-15,EC,200,Indies,0.04699327
2021,16,2021-04-22,EC,10,Universal,0.29226346
2021,16,2021-04-22,EC,10,INgrooves,0.1000384
2021,16,2021-04-22,EC,10,Virgin,0.0
2021,16,2021-04-22,EC,10,Sony,0.29587471
2021,16,2021-04-22,EC,10,Orchard,0.31182343
2021,16,2021-04-22,EC,10,Warner,0.0
2021,16,2021-04-22,EC,10,Indies,0.0
2021,16,2021-04-22,EC,20,Universal,0.30230507
2021,16,2021-04-22,EC,20,INgrooves,0.09486361
2021,16,2021-04-22,EC,20,Virgin,0.0
2021,16,2021-04-22,EC,20,Sony,0.36733249
2021,16,2021-04-22,EC,20,Orchard,0.23549883
2021,16,2021-04-22,EC,20,Warner,0.0
2021,16,2021-04-22,EC,20,Indies,0.0
2021,16,2021-04-22,EC,50,Universal,0.33322096
2021,16,2021-04-22,EC,50,INgrooves,0.06673017
2021,16,2021-04-22,EC,50,Virgin,0.0
2021,16,2021-04-22,EC,50,Sony,0.39878687
2021,16,2021-04-22,EC,50,Orchard,0.13447828
2021,16,2021-04-22,EC,50,Warner,0.0357374
2021,16,2021-04-22,EC,50,Indies,0.03104632
2021,16,2021-04-22,EC,100,Universal,0.29772872
2021,16,2021-04-22,EC,100,INgrooves,0.05669179
2021,16,2021-04-22,EC,100,Virgin,0.0
2021,16,2021-04-22,EC,100,Sony,0.36121032
2021,16,2021-04-22,EC,100,Orchard,0.17191895
2021,16,2021-04-22,EC,100,Warner,0.07510799
2021,16,2021-04-22,EC,100,Indies,0.03734223
2021,16,2021-04-22,EC,200,Universal,0.30186712
2021,16,2021-04-22,EC,200,INgrooves,0.04843002
2021,16,2021-04-22,EC,200,Virgin,0.0
2021,16,2021-04-22,EC,200,Sony,0.33406444
2021,16,2021-04-22,EC,200,Orchard,0.15823461
2021,16,2021-04-22,EC,200,Warner,0.10888393
2021,16,2021-04-22,EC,200,Indies,0.04851988
2021,17,2021-04-29,EC,10,Universal,0.27017746
2021,17,2021-04-29,EC,10,INgrooves,0.07418836
2021,17,2021-04-29,EC,10,Virgin,0.16754188
2021,17,2021-04-29,EC,10,Sony,0.25400349
2021,17,2021-04-29,EC,10,Orchard,0.2340888
2021,17,2021-04-29,EC,10,Warner,0.0
2021,17,2021-04-29,EC,10,Indies,0.0
2021,17,2021-04-29,EC,20,Universal,0.31671617
2021,17,2021-04-29,EC,20,INgrooves,0.05127977
2021,17,2021-04-29,EC,20,Virgin,0.11580669
2021,17,2021-04-29,EC,20,Sony,0.32385086
2021,17,2021-04-29,EC,20,Orchard,0.1923465
2021,17,2021-04-29,EC,20,Warner,0.0
2021,17,2021-04-29,EC,20,Indies,0.0
2021,17,2021-04-29,EC,50,Universal,0.33495204
2021,17,2021-04-29,EC,50,INgrooves,0.04659101
2021,17,2021-04-29,EC,50,Virgin,0.07033941
2021,17,2021-04-29,EC,50,Sony,0.35593623
2021,17,2021-04-29,EC,50,Orchard,0.12794228
2021,17,2021-04-29,EC,50,Warner,0.03641017
2021,17,2021-04-29,EC,50,Indies,0.02782885
2021,17,2021-04-29,EC,100,Universal,0.31699395
2021,17,2021-04-29,EC,100,INgrooves,0.0451154
2021,17,2021-04-29,EC,100,Virgin,0.05023806
2021,17,2021-04-29,EC,100,Sony,0.32836479
2021,17,2021-04-29,EC,100,Orchard,0.14522817
2021,17,2021-04-29,EC,100,Warner,0.07807454
2021,17,2021-04-29,EC,100,Indies,0.03598509
2021,17,2021-04-29,EC,200,Universal,0.30609958
2021,17,2021-04-29,EC,200,INgrooves,0.03853146
2021,17,2021-04-29,EC,200,Virgin,0.03644859
2021,17,2021-04-29,EC,200,Sony,0.32263478
2021,17,2021-04-29,EC,200,Orchard,0.13916654
2021,17,2021-04-29,EC,200,Warner,0.11188673
2021,17,2021-04-29,EC,200,Indies,0.04523231
2021,18,2021-05-06,EC,10,Universal,0.29301983
2021,18,2021-05-06,EC,10,INgrooves,0.0773292
2021,18,2021-05-06,EC,10,Virgin,0.11718898
2021,18,2021-05-06,EC,10,Sony,0.27314439
2021,18,2021-05-06,EC,10,Orchard,0.2393176
2021,18,2021-05-06,EC,10,Warner,0.0
2021,18,2021-05-06,EC,10,Indies,0.0
2021,18,2021-05-06,EC,20,Universal,0.35707823
2021,18,2021-05-06,EC,20,INgrooves,0.05330703
2021,18,2021-05-06,EC,20,Virgin,0.08078444
2021,18,2021-05-06,EC,20,Sony,0.31402029
2021,18,2021-05-06,EC,20,Orchard,0.19481002
2021,18,2021-05-06,EC,20,Warner,0.0
2021,18,2021-05-06,EC,20,Indies,0.0
2021,18,2021-05-06,EC,50,Universal,0.31660228
2021,18,2021-05-06,EC,50,INgrooves,0.04764391
2021,18,2021-05-06,EC,50,Virgin,0.04869205
2021,18,2021-05-06,EC,50,Sony,0.38735742
2021,18,2021-05-06,EC,50,Orchard,0.13236932
2021,18,2021-05-06,EC,50,Warner,0.02375334
2021,18,2021-05-06,EC,50,Indies,0.04358167
2021,18,2021-05-06,EC,100,Universal,0.30524928
2021,18,2021-05-06,EC,100,INgrooves,0.05173268
2021,18,2021-05-06,EC,100,Virgin,0.0348849
2021,18,2021-05-06,EC,100,Sony,0.34782282
2021,18,2021-05-06,EC,100,Orchard,0.14331745
2021,18,2021-05-06,EC,100,Warner,0.07088162
2021,18,2021-05-06,EC,100,Indies,0.04611125
2021,18,2021-05-06,EC,200,Universal,0.29530139
2021,18,2021-05-06,EC,200,INgrooves,0.04862269
2021,18,2021-05-06,EC,200,Virgin,0.02534303
2021,18,2021-05-06,EC,200,Sony,0.32898621
2021,18,2021-05-06,EC,200,Orchard,0.14058578
2021,18,2021-05-06,EC,200,Warner,0.10739893
2021,18,2021-05-06,EC,200,Indies,0.05376196
2021,19,2021-05-13,EC,10,Universal,0.34925333
2021,19,2021-05-13,EC,10,INgrooves,0.07632496
2021,19,2021-05-13,EC,10,Virgin,0.10490158
2021,19,2021-05-13,EC,10,Sony,0.22539691
2021,19,2021-05-13,EC,10,Orchard,0.24412322
2021,19,2021-05-13,EC,10,Warner,0.0
2021,19,2021-05-13,EC,10,Indies,0.0
2021,19,2021-05-13,EC,20,Universal,0.29922263
2021,19,2021-05-13,EC,20,INgrooves,0.05124147
2021,19,2021-05-13,EC,20,Virgin,0.07042665
2021,19,2021-05-13,EC,20,Sony,0.31989544
2021,19,2021-05-13,EC,20,Orchard,0.2242223
2021,19,2021-05-13,EC,20,Warner,0.0
2021,19,2021-05-13,EC,20,Indies,0.03499152
2021,19,2021-05-13,EC,50,Universal,0.29739474
2021,19,2021-05-13,EC,50,INgrooves,0.05964636
2021,19,2021-05-13,EC,50,Virgin,0.04143641
2021,19,2021-05-13,EC,50,Sony,0.39628316
2021,19,2021-05-13,EC,50,Orchard,0.13192401
2021,19,2021-05-13,EC,50,Warner,0.02415417
2021,19,2021-05-13,EC,50,Indies,0.04916115
2021,19,2021-05-13,EC,100,Universal,0.29110844
2021,19,2021-05-13,EC,100,INgrooves,0.05889667
2021,19,2021-05-13,EC,100,Virgin,0.02953447
2021,19,2021-05-13,EC,100,Sony,0.36049718
