anio,semana,mes,country_code,banda,conteo_universal
2020,16,ABRIL,AR,30,8
2020,16,ABRIL,AR,50,9
2020,16,ABRIL,AR,100,22
2020,16,ABRIL,AR,200,48
2020,16,ABRIL,BR,10,2
2020,16,ABRIL,BR,30,4
2020,16,ABRIL,BR,50,6
2020,16,ABRIL,BR,100,22
2020,16,ABRIL,BR,200,45
2020,16,ABRIL,PT,10,4
2020,16,ABRIL,PT,30,9
2020,16,ABRIL,PT,50,13
2020,16,ABRIL,PT,100,31
2020,16,ABRIL,PT,200,60
2020,17,ABRIL,CO,10,5
2020,17,ABRIL,CO,30,12
2020,17,ABRIL,CO,50,18
2020,17,ABRIL,CO,100,30
2020,17,ABRIL,CO,200,67
2020,17,ABRIL,PE,10,2
2020,17,ABRIL,PE,30,6
2020,17,ABRIL,PE,50,11
2020,17,ABRIL,PE,100,27
2020,17,ABRIL,PE,200,63
2020,17,ABRIL,EC,10,4
2020,17,ABRIL,EC,30,7
2020,17,ABRIL,EC,50,7
2020,17,ABRIL,EC,100,29
2020,17,ABRIL,EC,200,62
2020,17,ABRIL,PN,10,1
2020,17,ABRIL,PN,30,8
2020,17,ABRIL,PN,50,12
2020,17,ABRIL,PN,100,19
2020,17,ABRIL,PN,200,44
2020,17,ABRIL,CR,10,4
2020,17,ABRIL,CR,30,8
2020,17,ABRIL,CR,50,14
2020,17,ABRIL,CR,100,28
2020,17,ABRIL,CR,200,66
2020,17,ABRIL,GT,10,3
2020,17,ABRIL,GT,30,8
2020,17,ABRIL,GT,50,13
2020,17,ABRIL,GT,100,28
2020,17,ABRIL,GT,200,64
2020,17,ABRIL,SV,10,2
2020,17,ABRIL,SV,30,7
2020,17,ABRIL,SV,50,10
2020,17,ABRIL,SV,100,25
2020,17,ABRIL,SV,200,67
2020,17,ABRIL,HN,10,2
2020,17,ABRIL,HN,30,7
2020,17,ABRIL,HN,50,14
2020,17,ABRIL,HN,100,24
2020,17,ABRIL,HN,200,65
2020,17,ABRIL,NI,10,1
2020,17,ABRIL,NI,30,7
2020,17,ABRIL,NI,50,13
2020,17,ABRIL,NI,100,25
2020,17,ABRIL,NI,200,65
2020,17,ABRIL,DO,10,1
2020,17,ABRIL,DO,30,6
2020,17,ABRIL,DO,50,12
2020,17,ABRIL,DO,100,17
2020,17,ABRIL,DO,200,40
2020,17,ABRIL,MX,10,4
2020,17,ABRIL,MX,30,9
2020,17,ABRIL,MX,50,16
2020,17,ABRIL,MX,100,32
2020,17,ABRIL,MX,200,64
2020,17,ABRIL,SP,10,5
2020,17,ABRIL,SP,30,13
2020,17,ABRIL,SP,50,18
2020,17,ABRIL,SP,100,35
2020,17,ABRIL,SP,200,62
2020,17,ABRIL,CL,10,1
2020,17,ABRIL,CL,30,6
2020,17,ABRIL,CL,50,11
2020,17,ABRIL,CL,100,16
2020,17,ABRIL,CL,200,47
2020,17,ABRIL,AR,10,3
2020,17,ABRIL,AR,30,7
2020,17,ABRIL,AR,50,9
2020,17,ABRIL,AR,100,21
2020,17,ABRIL,AR,200,47
2020,17,ABRIL,BR,10,2
2020,17,ABRIL,BR,30,4
2020,17,ABRIL,BR,50,7
2020,17,ABRIL,BR,100,23
2020,17,ABRIL,BR,200,49
2020,17,ABRIL,PT,10,3
2020,17,ABRIL,PT,30,7
2020,17,ABRIL,PT,50,15
2020,17,ABRIL,PT,100,35
2020,17,ABRIL,PT,200,66
2020,18,ABRIL,CO,10,6
2020,18,ABRIL,CO,30,13
2020,18,ABRIL,CO,50,18
2020,18,ABRIL,CO,100,37
2020,18,ABRIL,CO,200,74
2020,18,ABRIL,PE,10,3
2020,18,ABRIL,PE,30,6
2020,18,ABRIL,PE,50,11
2020,18,ABRIL,PE,100,26
2020,18,ABRIL,PE,200,62
2020,18,ABRIL,EC,10,5
2020,18,ABRIL,EC,30,9
2020,18,ABRIL,EC,50,9
2020,18,ABRIL,EC,100,28
2020,18,ABRIL,EC,200,61
2020,18,ABRIL,PN,10,1
2020,18,ABRIL,PN,30,8
2020,18,ABRIL,PN,50,13
2020,18,ABRIL,PN,100,20
2020,18,ABRIL,PN,200,45
2020,18,ABRIL,CR,10,4
2020,18,ABRIL,CR,30,7
2020,18,ABRIL,CR,50,12
2020,18,ABRIL,CR,100,26
2020,18,ABRIL,CR,200,67
2020,18,ABRIL,GT,10,3
2020,18,ABRIL,GT,30,8
2020,18,ABRIL,GT,50,14
2020,18,ABRIL,GT,100,26
2020,18,ABRIL,GT,200,65
2020,18,ABRIL,SV,10,2
2020,18,ABRIL,SV,30,7
2020,18,ABRIL,SV,50,11
2020,18,ABRIL,SV,100,23
2020,18,ABRIL,SV,200,65
2020,18,ABRIL,HN,10,2
2020,18,ABRIL,HN,30,8
2020,18,ABRIL,HN,50,13
2020,18,ABRIL,HN,100,24
2020,18,ABRIL,HN,200,62
2020,18,ABRIL,NI,10,1
2020,18,ABRIL,NI,30,7
2020,18,ABRIL,NI,50,12
2020,18,ABRIL,NI,100,24
2020,18,ABRIL,NI,200,62
2020,18,ABRIL,DO,10,1
2020,18,ABRIL,DO,30,8
2020,18,ABRIL,DO,50,13
2020,18,ABRIL,DO,100,16
2020,18,ABRIL,DO,200,42
2020,18,ABRIL,MX,10,4
2020,18,ABRIL,MX,30,9
2020,18,ABRIL,MX,50,15
2020,18,ABRIL,MX,100,30
2020,18,ABRIL,MX,200,65
2020,18,ABRIL,SP,10,5
2020,18,ABRIL,SP,30,12
2020,18,ABRIL,SP,50,16
2020,18,ABRIL,SP,100,29
2020,18,ABRIL,SP,200,57
2020,18,ABRIL,CL,10,2
2020,18,ABRIL,CL,30,6
2020,18,ABRIL,CL,50,11
2020,18,ABRIL,CL,100,16
2020,18,ABRIL,CL,200,47
2020,18,ABRIL,AR,10,3
2020,18,ABRIL,AR,30,6
2020,18,ABRIL,AR,50,9
2020,18,ABRIL,AR,100,23
2020,18,ABRIL,AR,200,45
2020,18,ABRIL,BR,10,2
2020,18,ABRIL,BR,30,4
2020,18,ABRIL,BR,50,7
2020,18,ABRIL,BR,100,20
2020,18,ABRIL,BR,200,49
2020,18,ABRIL,PT,10,2
2020,18,ABRIL,PT,30,5
2020,18,ABRIL,PT,50,14
2020,18,ABRIL,PT,100,32
2020,18,ABRIL,PT,200,62
2020,19,MAYO,CO,10,6
2020,19,MAYO,CO,30,14
2020,19,MAYO,CO,50,18
2020,19,MAYO,CO,100,31
2020,19,MAYO,CO,200,64
2020,19,MAYO,PE,10,3
2020,19,MAYO,PE,30,6
2020,19,MAYO,PE,50,10
2020,19,MAYO,PE,100,25
2020,19,MAYO,PE,200,58
2020,19,MAYO,EC,10,5
2020,19,MAYO,EC,30,9
2020,19,MAYO,EC,50,9
2020,19,MAYO,EC,100,27
2020,19,MAYO,EC,200,58
2020,19,MAYO,PN,10,2
2020,19,MAYO,PN,30,8
2020,19,MAYO,PN,50,13
2020,19,MAYO,PN,100,19
2020,19,MAYO,PN,200,50
2020,19,MAYO,CR,10,4
2020,19,MAYO,CR,30,8
2020,19,MAYO,CR,50,12
2020,19,MAYO,CR,100,26
2020,19,MAYO,CR,200,67
2020,19,MAYO,GT,10,2
2020,19,MAYO,GT,30,8
2020,19,MAYO,GT,50,14
2020,19,MAYO,GT,100,28
2020,19,MAYO,GT,200,60
2020,19,MAYO,SV,10,2
2020,19,MAYO,SV,30,8
2020,19,MAYO,SV,50,12
2020,19,MAYO,SV,100,23
2020,19,MAYO,SV,200,65
2020,19,MAYO,HN,10,1
2020,19,MAYO,HN,30,9
2020,19,MAYO,HN,50,12
2020,19,MAYO,HN,100,25
2020,19,MAYO,HN,200,64
2020,19,MAYO,NI,10,1
2020,19,MAYO,NI,30,7
2020,19,MAYO,NI,50,13
2020,19,MAYO,NI,100,24
2020,19,MAYO,NI,200,60
2020,19,MAYO,DO,10,0
2020,19,MAYO,DO,30,8
2020,19,MAYO,DO,50,13
2020,19,MAYO,DO,100,16
2020,19,MAYO,DO,200,42
2020,19,MAYO,MX,10,3
2020,19,MAYO,MX,30,8
2020,19,MAYO,MX,50,15
2020,19,MAYO,MX,100,32
2020,19,MAYO,MX,200,65
2020,19,MAYO,SP,10,5
2020,19,MAYO,SP,30,11
2020,19,MAYO,SP,50,16
2020,19,MAYO,SP,100,29
2020,19,MAYO,SP,200,59
2020,19,MAYO,CL,10,2
2020,19,MAYO,CL,30,6
2020,19,MAYO,CL,50,11
2020,19,MAYO,CL,100,16
2020,19,MAYO,CL,200,45
2020,19,MAYO,AR,10,3
2020,19,MAYO,AR,30,6
2020,19,MAYO,AR,50,10
2020,19,MAYO,AR,100,24
2020,19,MAYO,AR,200,46
2020,19,MAYO,BR,10,2
2020,19,MAYO,BR,30,4
2020,19,MAYO,BR,50,8
2020,19,MAYO,BR,100,22
2020,19,MAYO,BR,200,48
2020,19,MAYO,PT,10,3
2020,19,MAYO,PT,30,5
2020,19,MAYO,PT,50,13
2020,19,MAYO,PT,100,34
2020,19,MAYO,PT,200,69
2020,20,MAYO,CO,10,4
2020,20,MAYO,CO,30,11
2020,20,MAYO,CO,50,16
2020,20,MAYO,CO,100,30
2020,20,MAYO,CO,200,60
2020,20,MAYO,PE,10,3
2020,20,MAYO,PE,30,5
2020,20,MAYO,PE,50,12
2020,20,MAYO,PE,100,25
2020,20,MAYO,PE,200,58
2020,20,MAYO,EC,10,3
2020,20,MAYO,EC,30,8
2020,20,MAYO,EC,50,8
2020,20,MAYO,EC,100,28
2020,20,MAYO,EC,200,55
2020,20,MAYO,PN,10,2
2020,20,MAYO,PN,30,6
2020,20,MAYO,PN,50,14
2020,20,MAYO,PN,100,20
2020,20,MAYO,PN,200,47
2020,20,MAYO,CR,10,2
2020,20,MAYO,CR,30,7
2020,20,MAYO,CR,50,14
2020,20,MAYO,CR,100,24
2020,20,MAYO,CR,200,61
2020,20,MAYO,GT,10,1
2020,20,MAYO,GT,30,7
2020,20,MAYO,GT,50,12
2020,20,MAYO,GT,100,26
2020,20,MAYO,GT,200,59
2020,20,MAYO,SV,10,2
2020,20,MAYO,SV,30,7
2020,20,MAYO,SV,50,12
2020,20,MAYO,SV,100,22
2020,20,MAYO,SV,200,63
2020,20,MAYO,HN,10,2
2020,20,MAYO,HN,30,7
2020,20,MAYO,HN,50,12
2020,20,MAYO,HN,100,24
2020,20,MAYO,HN,200,58
2020,20,MAYO,NI,10,2
2020,20,MAYO,NI,30,6
2020,20,MAYO,NI,50,10
2020,20,MAYO,NI,100,23
2020,20,MAYO,NI,200,55
2020,20,MAYO,DO,10,1
2020,20,MAYO,DO,30,5
2020,20,MAYO,DO,50,11
2020,20,MAYO,DO,100,17
2020,20,MAYO,DO,200,37
2020,20,MAYO,MX,10,2
2020,20,MAYO,MX,30,8
2020,20,MAYO,MX,50,14
2020,20,MAYO,MX,100,29
2020,20,MAYO,MX,200,64
2020,20,MAYO,SP,10,3
2020,20,MAYO,SP,30,7
2020,20,MAYO,SP,50,14
2020,20,MAYO,SP,100,26
2020,20,MAYO,SP,200,60
2020,20,MAYO,CL,10,2
2020,20,MAYO,CL,30,4
2020,20,MAYO,CL,50,10
2020,20,MAYO,CL,100,19
2020,20,MAYO,CL,200,45
2020,20,MAYO,AR,10,3
2020,20,MAYO,AR,30,6
2020,20,MAYO,AR,50,11
2020,20,MAYO,AR,100,23
2020,20,MAYO,AR,200,46
2020,20,MAYO,BR,10,2
2020,20,MAYO,BR,30,5
2020,20,MAYO,BR,50,9
2020,20,MAYO,BR,100,20
2020,20,MAYO,BR,200,54
2020,20,MAYO,PT,10,3
2020,20,MAYO,PT,30,7
2020,20,MAYO,PT,50,14
2020,20,MAYO,PT,100,34
2020,20,MAYO,PT,200,60
2020,21,MAYO,CO,10,5
2020,21,MAYO,CO,30,12
2020,21,MAYO,CO,50,16
2020,21,MAYO,CO,100,31
2020,21,MAYO,CO,200,61
2020,21,MAYO,PE,10,2
2020,21,MAYO,PE,30,6
2020,21,MAYO,PE,50,10
2020,21,MAYO,PE,100,26
2020,21,MAYO,PE,200,57
2020,21,MAYO,EC,10,5
2020,21,MAYO,EC,30,10
2020,21,MAYO,EC,50,10
2020,21,MAYO,EC,100,27
2020,21,MAYO,EC,200,58
2020,21,MAYO,PN,10,2
2020,21,MAYO,PN,30,8
2020,21,MAYO,PN,50,13
2020,21,MAYO,PN,100,21
2020,21,MAYO,PN,200,43
2020,21,MAYO,CR,10,4
2020,21,MAYO,CR,30,9
2020,21,MAYO,CR,50,13
2020,21,MAYO,CR,100,24
2020,21,MAYO,CR,200,62
2020,21,MAYO,GT,10,2
2020,21,MAYO,GT,30,8
2020,21,MAYO,GT,50,13
2020,21,MAYO,GT,100,27
2020,21,MAYO,GT,200,56
2020,21,MAYO,SV,10,3
2020,21,MAYO,SV,30,8
2020,21,MAYO,SV,50,12
2020,21,MAYO,SV,100,22
2020,21,MAYO,SV,200,59
2020,21,MAYO,HN,10,2
2020,21,MAYO,HN,30,8
2020,21,MAYO,HN,50,13
2020,21,MAYO,HN,100,23
2020,21,MAYO,HN,200,57
2020,21,MAYO,NI,10,1
2020,21,MAYO,NI,30,8
2020,21,MAYO,NI,50,9
2020,21,MAYO,NI,100,21
2020,21,MAYO,NI,200,52
2020,21,MAYO,DO,10,1
2020,21,MAYO,DO,30,2
2020,21,MAYO,DO,50,10
2020,21,MAYO,DO,100,14
2020,21,MAYO,DO,200,32
2020,21,MAYO,MX,10,3
2020,21,MAYO,MX,30,7
2020,21,MAYO,MX,50,16
2020,21,MAYO,MX,100,29
2020,21,MAYO,MX,200,65
2020,21,MAYO,SP,10,3
2020,21,MAYO,SP,30,8
2020,21,MAYO,SP,50,17
2020,21,MAYO,SP,100,28
2020,21,MAYO,SP,200,64
2020,21,MAYO,CL,10,2
2020,21,MAYO,CL,30,5
2020,21,MAYO,CL,50,10
2020,21,MAYO,CL,100,18
2020,21,MAYO,CL,200,44
2020,21,MAYO,AR,10,3
2020,21,MAYO,AR,30,6
2020,21,MAYO,AR,50,9
2020,21,MAYO,AR,100,24
2020,21,MAYO,AR,200,44
2020,21,MAYO,BR,10,2
2020,21,MAYO,BR,30,5
2020,21,MAYO,BR,50,8
2020,21,MAYO,BR,100,20
2020,21,MAYO,BR,200,49
2020,21,MAYO,PT,10,4
2020,21,MAYO,PT,30,7
2020,21,MAYO,PT,50,15
2020,21,MAYO,PT,100,32
2020,21,MAYO,PT,200,60
2020,22,MAYO,CO,10,5
2020,22,MAYO,CO,30,13
2020,22,MAYO,CO,50,18
2020,22,MAYO,CO,100,32
2020,22,MAYO,CO,200,62
2020,22,MAYO,PE,10,2
2020,22,MAYO,PE,30,8
2020,22,MAYO,PE,50,11
2020,22,MAYO,PE,100,29
2020,22,MAYO,PE,200,61
2020,22,MAYO,EC,10,4
2020,22,MAYO,EC,30,11
2020,22,MAYO,EC,50,12
2020,22,MAYO,EC,100,29
2020,22,MAYO,EC,200,61
2020,22,MAYO,PN,10,2
2020,22,MAYO,PN,30,8
2020,22,MAYO,PN,50,13
2020,22,MAYO,PN,100,21
2020,22,MAYO,PN,200,43
2020,22,MAYO,CR,10,5
2020,22,MAYO,CR,30,8
2020,22,MAYO,CR,50,15
2020,22,MAYO,CR,100,26
2020,22,MAYO,CR,200,67
2020,22,MAYO,GT,10,2
2020,22,MAYO,GT,30,10
2020,22,MAYO,GT,50,14
2020,22,MAYO,GT,100,28
2020,22,MAYO,GT,200,58
2020,22,MAYO,SV,10,2
2020,22,MAYO,SV,30,9
2020,22,MAYO,SV,50,13
2020,22,MAYO,SV,100,24
2020,22,MAYO,SV,200,59
2020,22,MAYO,HN,10,3
2020,22,MAYO,HN,30,8
2020,22,MAYO,HN,50,14
2020,22,MAYO,HN,100,24
2020,22,MAYO,HN,200,57
2020,22,MAYO,NI,10,2
2020,22,MAYO,NI,30,9
2020,22,MAYO,NI,50,13
2020,22,MAYO,NI,100,24
2020,22,MAYO,NI,200,53
2020,22,MAYO,DO,10,1
2020,22,MAYO,DO,30,4
2020,22,MAYO,DO,50,12
2020,22,MAYO,DO,100,16
2020,22,MAYO,DO,200,35
2020,22,MAYO,MX,10,5
2020,22,MAYO,MX,30,8
2020,22,MAYO,MX,50,17
2020,22,MAYO,MX,100,33
2020,22,MAYO,MX,200,66
2020,22,MAYO,SP,10,2
2020,22,MAYO,SP,30,8
2020,22,MAYO,SP,50,18
2020,22,MAYO,SP,100,30
2020,22,MAYO,SP,200,63
2020,22,MAYO,CL,10,2
2020,22,MAYO,CL,30,6
2020,22,MAYO,CL,50,11
2020,22,MAYO,CL,100,19
2020,22,MAYO,CL,200,42
2020,22,MAYO,AR,10,2
2020,22,MAYO,AR,30,7
2020,22,MAYO,AR,50,11
2020,22,MAYO,AR,100,23
2020,22,MAYO,AR,200,45
2020,22,MAYO,BR,10,2
2020,22,MAYO,BR,30,6
2020,22,MAYO,BR,50,9
2020,22,MAYO,BR,100,22
2020,22,MAYO,BR,200,51
2020,22,MAYO,PT,10,5
2020,22,MAYO,PT,30,9
2020,22,MAYO,PT,50,15
2020,22,MAYO,PT,100,32
2020,22,MAYO,PT,200,61
2020,23,JUNIO,CO,10,4
2020,23,JUNIO,CO,30,12
2020,23,JUNIO,CO,50,18
2020,23,JUNIO,CO,100,31
2020,23,JUNIO,CO,200,65
2020,23,JUNIO,PE,10,2
2020,23,JUNIO,PE,30,7
2020,23,JUNIO,PE,50,11
2020,23,JUNIO,PE,100,25
2020,23,JUNIO,PE,200,59
2020,23,JUNIO,EC,10,3
2020,23,JUNIO,EC,30,10
2020,23,JUNIO,EC,50,10
2020,23,JUNIO,EC,100,27
2020,23,JUNIO,EC,200,59
2020,23,JUNIO,PN,10,1
2020,23,JUNIO,PN,30,8
2020,23,JUNIO,PN,50,12
2020,23,JUNIO,PN,100,20
2020,23,JUNIO,PN,200,44
2020,23,JUNIO,CR,10,2
2020,23,JUNIO,CR,30,9
2020,23,JUNIO,CR,50,14
2020,23,JUNIO,CR,100,30
2020,23,JUNIO,CR,200,69
2020,23,JUNIO,GT,10,2
2020,23,JUNIO,GT,30,9
2020,23,JUNIO,GT,50,15
2020,23,JUNIO,GT,100,26
2020,23,JUNIO,GT,200,57
2020,23,JUNIO,SV,10,2
2020,23,JUNIO,SV,30,9
2020,23,JUNIO,SV,50,14
2020,23,JUNIO,SV,100,22
2020,23,JUNIO,SV,200,59
2020,23,JUNIO,HN,10,3
2020,23,JUNIO,HN,30,7
2020,23,JUNIO,HN,50,15
2020,23,JUNIO,HN,100,25
2020,23,JUNIO,HN,200,56
2020,23,JUNIO,NI,10,2
2020,23,JUNIO,NI,30,10
2020,23,JUNIO,NI,50,13
2020,23,JUNIO,NI,100,25
2020,23,JUNIO,NI,200,54
2020,23,JUNIO,DO,10,1
2020,23,JUNIO,DO,30,3
2020,23,JUNIO,DO,50,7
2020,23,JUNIO,DO,100,18
2020,23,JUNIO,DO,200,31
2020,23,JUNIO,MX,10,5
2020,23,JUNIO,MX,30,10
2020,23,JUNIO,MX,50,16
2020,23,JUNIO,MX,100,36
2020,23,JUNIO,MX,200,72
2020,23,JUNIO,SP,10,1
2020,23,JUNIO,SP,30,7
2020,23,JUNIO,SP,50,13
2020,23,JUNIO,SP,100,31
2020,23,JUNIO,SP,200,59
2020,23,JUNIO,CL,10,2
2020,23,JUNIO,CL,30,5
2020,23,JUNIO,CL,50,9
2020,23,JUNIO,CL,100,19
2020,23,JUNIO,CL,200,43
2020,23,JUNIO,AR,10,2
2020,23,JUNIO,AR,30,7
2020,23,JUNIO,AR,50,12
2020,23,JUNIO,AR,100,24
2020,23,JUNIO,AR,200,51
2020,23,JUNIO,BR,10,5
2020,23,JUNIO,BR,30,9
2020,23,JUNIO,BR,50,16
2020,23,JUNIO,BR,100,28
2020,23,JUNIO,BR,200,60
2020,23,JUNIO,PT,10,4
2020,23,JUNIO,PT,30,10
2020,23,JUNIO,PT,50,16
2020,23,JUNIO,PT,100,35
2020,23,JUNIO,PT,200,70
2020,24,JUNIO,CO,10,3
2020,24,JUNIO,CO,30,12
2020,24,JUNIO,CO,50,17
2020,24,JUNIO,CO,100,32
2020,24,JUNIO,CO,200,63
2020,24,JUNIO,PE,10,2
2020,24,JUNIO,PE,30,7
2020,24,JUNIO,PE,50,10
2020,24,JUNIO,PE,100,25
2020,24,JUNIO,PE,200,60
2020,24,JUNIO,EC,10,3
2020,24,JUNIO,EC,30,10
2020,24,JUNIO,EC,50,10
2020,24,JUNIO,EC,100,27
2020,24,JUNIO,EC,200,63
2020,24,JUNIO,PN,10,1
2020,24,JUNIO,PN,30,7
2020,24,JUNIO,PN,50,14
2020,24,JUNIO,PN,100,22
2020,24,JUNIO,PN,200,44
2020,24,JUNIO,CR,10,2
2020,24,JUNIO,CR,30,9
2020,24,JUNIO,CR,50,14
2020,24,JUNIO,CR,100,26
2020,24,JUNIO,CR,200,65
2020,24,JUNIO,GT,10,2
2020,24,JUNIO,GT,30,9
2020,24,JUNIO,GT,50,13
2020,24,JUNIO,GT,100,27
2020,24,JUNIO,GT,200,60
2020,24,JUNIO,SV,10,2
2020,24,JUNIO,SV,30,8
2020,24,JUNIO,SV,50,12
2020,24,JUNIO,SV,100,24
2020,24,JUNIO,SV,200,59
2020,24,JUNIO,HN,10,3
2020,24,JUNIO,HN,30,8
2020,24,JUNIO,HN,50,13
2020,24,JUNIO,HN,100,24
2020,24,JUNIO,HN,200,55
2020,24,JUNIO,NI,10,2
2020,24,JUNIO,NI,30,8
2020,24,JUNIO,NI,50,14
2020,24,JUNIO,NI,100,24
2020,24,JUNIO,NI,200,56
2020,24,JUNIO,DO,10,1
2020,24,JUNIO,DO,30,3
2020,24,JUNIO,DO,50,10
2020,24,JUNIO,DO,100,17
2020,24,JUNIO,DO,200,30
2020,24,JUNIO,MX,10,3
2020,24,JUNIO,MX,30,9
2020,24,JUNIO,MX,50,15
2020,24,JUNIO,MX,100,33
2020,24,JUNIO,MX,200,67
2020,24,JUNIO,SP,10,1
2020,24,JUNIO,SP,30,7
2020,24,JUNIO,SP,50,11
2020,24,JUNIO,SP,100,30
2020,24,JUNIO,SP,200,61
2020,24,JUNIO,CL,10,2
2020,24,JUNIO,CL,30,5
2020,24,JUNIO,CL,50,10
2020,24,JUNIO,CL,100,19
2020,24,JUNIO,CL,200,44
2020,24,JUNIO,AR,10,2
2020,24,JUNIO,AR,30,6
2020,24,JUNIO,AR,50,10
2020,24,JUNIO,AR,100,23
2020,24,JUNIO,AR,200,50
2020,24,JUNIO,BR,10,3
2020,24,JUNIO,BR,30,6
2020,24,JUNIO,BR,50,10
2020,24,JUNIO,BR,100,19
2020,24,JUNIO,BR,200,50
2020,24,JUNIO,PT,10,4
2020,24,JUNIO,PT,30,8
2020,24,JUNIO,PT,50,14
2020,24,JUNIO,PT,100,32
2020,24,JUNIO,PT,200,61
2020,25,JUNIO,CO,10,5
2020,25,JUNIO,CO,30,12
2020,25,JUNIO,CO,50,17
2020,25,JUNIO,CO,100,32
2020,25,JUNIO,CO,200,59
2020,25,JUNIO,PE,10,2
2020,25,JUNIO,PE,30,7
2020,25,JUNIO,PE,50,11
2020,25,JUNIO,PE,100,23
2020,25,JUNIO,PE,200,56
2020,25,JUNIO,EC,10,3
2020,25,JUNIO,EC,30,10
2020,25,JUNIO,EC,50,10
2020,25,JUNIO,EC,100,26
2020,25,JUNIO,EC,200,59
2020,25,JUNIO,PN,10,1
2020,25,JUNIO,PN,30,7
2020,25,JUNIO,PN,50,13
2020,25,JUNIO,PN,100,22
2020,25,JUNIO,PN,200,43
2020,25,JUNIO,CR,10,2
2020,25,JUNIO,CR,30,9
2020,25,JUNIO,CR,50,14
2020,25,JUNIO,CR,100,25
2020,25,JUNIO,CR,200,61
2020,25,JUNIO,GT,10,2
2020,25,JUNIO,GT,30,9
2020,25,JUNIO,GT,50,12
2020,25,JUNIO,GT,100,26
2020,25,JUNIO,GT,200,60
2020,25,JUNIO,SV,10,2
2020,25,JUNIO,SV,30,9
2020,25,JUNIO,SV,50,11
2020,25,JUNIO,SV,100,23
2020,25,JUNIO,SV,200,60
2020,25,JUNIO,HN,10,3
2020,25,JUNIO,HN,30,8
2020,25,JUNIO,HN,50,12
2020,25,JUNIO,HN,100,22
2020,25,JUNIO,HN,200,52
2020,25,JUNIO,NI,10,2
2020,25,JUNIO,NI,30,8
2020,25,JUNIO,NI,50,13
2020,25,JUNIO,NI,100,24
2020,25,JUNIO,NI,200,53
2020,25,JUNIO,DO,10,1
2020,25,JUNIO,DO,30,5
2020,25,JUNIO,DO,50,11
2020,25,JUNIO,DO,100,16
2020,25,JUNIO,DO,200,30
2020,25,JUNIO,MX,10,3
2020,25,JUNIO,MX,30,9
2020,25,JUNIO,MX,50,15
2020,25,JUNIO,MX,100,30
2020,25,JUNIO,MX,200,69
2020,25,JUNIO,SP,10,1
2020,25,JUNIO,SP,30,6
2020,25,JUNIO,SP,50,10
2020,25,JUNIO,SP,100,27
2020,25,JUNIO,SP,200,61
2020,25,JUNIO,CL,10,2
2020,25,JUNIO,CL,30,5
2020,25,JUNIO,CL,50,10
2020,25,JUNIO,CL,100,17
2020,25,JUNIO,CL,200,39
2020,25,JUNIO,AR,10,2
2020,25,JUNIO,AR,30,6
2020,25,JUNIO,AR,50,11
2020,25,JUNIO,AR,100,22
2020,25,JUNIO,AR,200,48
2020,25,JUNIO,BR,10,4
2020,25,JUNIO,BR,30,7
2020,25,JUNIO,BR,50,10
2020,25,JUNIO,BR,100,20
2020,25,JUNIO,BR,200,54
2020,25,JUNIO,PT,10,4
2020,25,JUNIO,PT,30,9
2020,25,JUNIO,PT,50,14
2020,25,JUNIO,PT,100,34
2020,25,JUNIO,PT,200,61
2020,26,JUNIO,CO,10,5
2020,26,JUNIO,CO,30,13
2020,26,JUNIO,CO,50,17
2020,26,JUNIO,CO,100,33
2020,26,JUNIO,CO,200,61
2020,26,JUNIO,PE,10,2
2020,26,JUNIO,PE,30,8
2020,26,JUNIO,PE,50,11
2020,26,JUNIO,PE,100,23
2020,26,JUNIO,PE,200,57
2020,26,JUNIO,EC,10,3
2020,26,JUNIO,EC,30,10
2020,26,JUNIO,EC,50,10
2020,26,JUNIO,EC,100,25
2020,26,JUNIO,EC,200,60
2020,26,JUNIO,PN,10,1
2020,26,JUNIO,PN,30,8
2020,26,JUNIO,PN,50,14
2020,26,JUNIO,PN,100,21
2020,26,JUNIO,PN,200,43
2020,26,JUNIO,CR,10,2
2020,26,JUNIO,CR,30,9
2020,26,JUNIO,CR,50,13
2020,26,JUNIO,CR,100,25
2020,26,JUNIO,CR,200,60
2020,26,JUNIO,GT,10,2
2020,26,JUNIO,GT,30,9
2020,26,JUNIO,GT,50,12
2020,26,JUNIO,GT,100,25
2020,26,JUNIO,GT,200,59
2020,26,JUNIO,SV,10,2
2020,26,JUNIO,SV,30,9
2020,26,JUNIO,SV,50,11
2020,26,JUNIO,SV,100,24
2020,26,JUNIO,SV,200,62
2020,26,JUNIO,HN,10,3
2020,26,JUNIO,HN,30,8
2020,26,JUNIO,HN,50,12
2020,26,JUNIO,HN,100,23
2020,26,JUNIO,HN,200,54
2020,26,JUNIO,NI,10,2
2020,26,JUNIO,NI,30,9
2020,26,JUNIO,NI,50,13
2020,26,JUNIO,NI,100,23
2020,26,JUNIO,NI,200,54
2020,26,JUNIO,DO,10,1
2020,26,JUNIO,DO,30,5
2020,26,JUNIO,DO,50,11
2020,26,JUNIO,DO,100,17
2020,26,JUNIO,DO,200,33
2020,26,JUNIO,MX,10,3
2020,26,JUNIO,MX,30,8
2020,26,JUNIO,MX,50,15
2020,26,JUNIO,MX,100,30
2020,26,JUNIO,MX,200,66
2020,26,JUNIO,SP,10,1
2020,26,JUNIO,SP,30,7
2020,26,JUNIO,SP,50,10
2020,26,JUNIO,SP,100,27
2020,26,JUNIO,SP,200,60
