anio,semana,country_code,banda,label_group,tracks,streams_millones,pct_streams
2020,3,CO,1000,Warner,141.0,8.181697999999995,0.13498424509740947
2020,3,CO,1000,Independientes,155.0,7.912148000000066,0.13053712381940616
2020,4,CO,10,Universal,3.0,2.6958914549556,0.4077820309656972
2020,4,CO,10,Ingrooves,1.0,0.557324,0.08430113616338801
2020,4,CO,10,Sony,1.0,0.3948183053724,0.059720435009073355
2020,4,CO,10,The Orchard,3.0,1.4952142396719998,0.22616693200369253
2020,4,CO,10,Warner,1.0,0.691554,0.10460484012591532
2020,4,CO,10,Independientes,1.0,0.776307000000001,0.11742462573223356
2020,4,CO,50,Universal,12.0,5.4097434549556,0.3079906208682593
2020,4,CO,50,Ingrooves,10.0,2.926159,0.16659376450535243
2020,4,CO,50,Sony,12.0,3.3174183053724002,0.1888691639555318
2020,4,CO,50,The Orchard,5.0,2.031040239672,0.11563234922942045
2020,4,CO,50,Warner,7.0,2.1722930000000003,0.12367423249338999
2020,4,CO,50,Independientes,4.0,1.7079830000000005,0.09723986894804602
2020,4,CO,100,Universal,30.0,7.467572454955599,0.314636028947818
2020,4,CO,100,Ingrooves,18.0,4.051341000000001,0.1706977537670321
2020,4,CO,100,Sony,22.0,4.593753305372401,0.1935515599864212
2020,4,CO,100,The Orchard,5.0,2.031040239672,0.08557512357574068
2020,4,CO,100,Warner,15.0,3.1551099999999996,0.13293627712105707
2020,4,CO,100,Independientes,10.0,2.435185999999998,0.10260325660193093
2020,4,CO,200,Universal,62.0,9.988190454955596,0.3164431121173382
2020,4,CO,200,Ingrooves,22.0,4.346021,0.13768944602823158
2020,4,CO,200,Sony,52.0,6.920459305372402,0.2192520947362303
2020,4,CO,200,The Orchard,13.0,2.677245239672,0.08481974981992903
2020,4,CO,200,Warner,29.0,4.258268999999998,0.13490931121805239
2020,4,CO,200,Independientes,22.0,3.3737519999999925,0.1068862860802185
2020,4,CO,1000,Universal,321.0,19.659827754147592,0.32044072026426823
2020,4,CO,1000,Ingrooves,26.0,4.516065000000001,0.07360853510300744
2020,4,CO,1000,Sony,313.0,16.758187305372388,0.27314611692486196
2020,4,CO,1000,The Orchard,41.0,3.7998559404799988,0.06193485465359628
2020,4,CO,1000,Warner,149.0,8.638411999999999,0.14079975663243122
2020,4,CO,1000,Independientes,150.0,7.980116000000038,0.13007001642183494
2020,5,CO,10,Universal,4.0,2.8651366986576,0.4521727717322331
2020,5,CO,10,Ingrooves,1.0,0.571189,0.090144429560367
2020,5,CO,10,Sony,2.0,1.1582472223344,0.18279332260812808
2020,5,CO,10,The Orchard,2.0,1.050474079008,0.16578468181307424
2020,5,CO,10,Warner,1.0,0.691329,0.10910479428619767
2020,5,CO,10,Independientes,0.0,0.0,0.0
2020,5,CO,50,Universal,12.0,5.1585956986576,0.2989271503773332
2020,5,CO,50,Ingrooves,10.0,2.9634240000000003,0.17172268257237505
2020,5,CO,50,Sony,14.0,4.313851222334401,0.24997641380962776
2020,5,CO,50,The Orchard,6.0,2.2448040790080004,0.13008053464393335
2020,5,CO,50,Warner,6.0,1.994,0.11554709317644582
2020,5,CO,50,Independientes,2.0,0.5823579999999957,0.03374612542028493
2020,5,CO,100,Universal,29.0,7.2448936986576,0.3078464998596123
2020,5,CO,100,Ingrooves,18.0,4.045488,0.1718989087796858
2020,5,CO,100,Sony,25.0,5.689081222334403,0.2417376727055636
2020,5,CO,100,The Orchard,8.0,2.461532079008,0.10459422406089615
2020,5,CO,100,Warner,16.0,3.2888179999999996,0.1397468551074651
2020,5,CO,100,Independientes,4.0,0.8042979999999957,0.034175839486777125
2020,5,CO,200,Universal,64.0,10.097570698657599,0.3194354457722499
2020,5,CO,200,Ingrooves,22.0,4.365056,0.13808802639690393
2020,5,CO,200,Sony,55.0,8.042991222334404,0.25443906887329276
2020,5,CO,200,The Orchard,16.0,3.1300840790080002,0.09901983684208988
2020,5,CO,200,Warner,28.0,4.271828999999999,0.13513880136132495
2020,5,CO,200,Independientes,15.0,1.7031459999999683,0.053878820754138544
2020,5,CO,1000,Universal,318.0,19.84936193860761,0.31827234005495275
2020,5,CO,1000,Ingrooves,26.0,4.531391000000001,0.07265807443758673
2020,5,CO,1000,Sony,324.0,18.472137222334382,0.2961893867295248
2020,5,CO,1000,The Orchard,58.0,4.796116839058002,0.07690279084361501
2020,5,CO,1000,Warner,143.0,8.684177999999998,0.13924546602869908
2020,5,CO,1000,Independientes,131.0,6.0327809999999715,0.09673194190562165
2020,6,CO,10,Universal,4.0,2.7641914,0.4431233350961923
2020,6,CO,10,Ingrooves,1.0,0.598506,0.09594559001778301
2020,6,CO,10,Sony,2.0,1.0646906,0.17067893689183972
2020,6,CO,10,The Orchard,2.0,1.117117,0.17908333364059123
2020,6,CO,10,Warner,1.0,0.693468,0.1111688043535937
2020,6,CO,10,Independientes,0.0,0.0,0.0
2020,6,CO,50,Universal,14.0,5.678901899999999,0.3266766744165751
2020,6,CO,50,Ingrooves,10.0,3.066401,0.17639355261756864
2020,6,CO,50,Sony,12.0,3.7581506,0.21618618556602584
2020,6,CO,50,The Orchard,6.0,2.2496665,0.1294112107776287
2020,6,CO,50,Warner,6.0,2.065682,0.11882757230974174
2020,6,CO,50,Independientes,2.0,0.5650590000000051,0.03250480431245999
2020,6,CO,100,Universal,28.0,7.388730899999998,0.30823982724591376
2020,6,CO,100,Ingrooves,19.0,4.265748,0.17795659963669844
2020,6,CO,100,Sony,25.0,5.648884599999999,0.23565768422234765
2020,6,CO,100,The Orchard,7.0,2.3612675,0.09850631943861844
2020,6,CO,100,Warner,17.0,3.5043060000000006,0.14619109704710176
2020,6,CO,100,Independientes,4.0,0.8017840000000085,0.033448472409320036
2020,6,CO,200,Universal,62.0,10.216963899999998,0.31685798025940176
2020,6,CO,200,Ingrooves,22.0,4.508042,0.13980758834281037
2020,6,CO,200,Sony,55.0,8.0968396,0.25110671499390763
2020,6,CO,200,The Orchard,16.0,3.1505374999999995,0.09770739710468244
2020,6,CO,200,Warner,31.0,4.645257000000001,0.14406302745239694
2020,6,CO,200,Independientes,14.0,1.6269760000000204,0.0504572918468007
2020,6,CO,1000,Universal,319.0,20.410053899999976,0.31906030594347673
2020,6,CO,1000,Ingrooves,26.0,4.684277,0.07322699195537122
2020,6,CO,1000,Sony,330.0,19.120279599999996,0.29889790045585435
2020,6,CO,1000,The Orchard,50.0,4.5639144999999965,0.07134542435823112
2020,6,CO,1000,Warner,144.0,9.088774000000006,0.14208032116422398
2020,6,CO,1000,Independientes,131.0,6.101968000000113,0.09538905612284262
2020,7,CO,10,Universal,3.0,2.1639524,0.35965194764788433
2020,7,CO,10,Ingrooves,1.0,0.600146,0.09974511351224138
2020,7,CO,10,Sony,2.0,1.0410466,0.17302341644955221
2020,7,CO,10,The Orchard,3.0,1.5390480000000002,0.2557919530594024
2020,7,CO,10,Warner,1.0,0.672603,0.11178756933091963
2020,7,CO,10,Independientes,0.0,0.0,0.0
2020,7,CO,50,Universal,15.0,5.816358900000001,0.3337685503838906
2020,7,CO,50,Ingrooves,10.0,3.02643,0.1736700178419729
2020,7,CO,50,Sony,10.0,3.2933436,0.18898670769578257
2020,7,CO,50,The Orchard,7.0,2.6941705000000002,0.15460348952538702
2020,7,CO,50,Warner,6.0,2.05482,0.1179147133956651
2020,7,CO,50,Independientes,2.0,0.5412009999999974,0.031056521157301877
2020,7,CO,100,Universal,27.0,7.360863900000002,0.3030591714931204
2020,7,CO,100,Ingrooves,18.0,4.1892700000000005,0.1724793057729249
2020,7,CO,100,Sony,26.0,5.669711600000001,0.23343158132579167
2020,7,CO,100,The Orchard,8.0,2.8068755000000003,0.11556379455872537
2020,7,CO,100,Warner,17.0,3.4710019999999995,0.1429070017679533
2020,7,CO,100,Independientes,4.0,0.790814000000001,0.03255914508148436
2020,7,CO,200,Universal,61.0,10.231560900000002,0.3113099921956179
2020,7,CO,200,Ingrooves,23.0,4.651986,0.1415433812600503
2020,7,CO,200,Sony,52.0,7.935873600000001,0.24146039618269877
2020,7,CO,200,The Orchard,18.0,3.6854305000000003,0.11213453659768492
2020,7,CO,200,Warner,32.0,4.747047,0.14443574924352268
2020,7,CO,200,Independientes,14.0,1.6142519999999827,0.04911594452042553
2020,7,CO,1000,Universal,318.0,20.6777859,0.3174930956666599
2020,7,CO,1000,Ingrooves,27.0,4.830052,0.07416210657790696
2020,7,CO,1000,Sony,325.0,19.169826600000015,0.29433942396255713
2020,7,CO,1000,The Orchard,50.0,5.013738499999999,0.07698248569389218
2020,7,CO,1000,Warner,150.0,9.418830999999999,0.1446196331760598
2020,7,CO,1000,Independientes,130.0,6.018066999999924,0.09240325492292406
2020,8,CO,10,Universal,3.0,1.8492439999999999,0.30658580103167676
2020,8,CO,10,Ingrooves,1.0,0.602037,0.0998115964662898
2020,8,CO,10,Sony,2.0,1.449311,0.24028098719207444
2020,8,CO,10,The Orchard,3.0,1.505673,0.2496252321471736
2020,8,CO,10,Warner,1.0,0.625469,0.10369638316278537
2020,8,CO,10,Independientes,0.0,0.0,0.0
2020,8,CO,50,Universal,16.0,5.9180559,0.3397020786953359
2020,8,CO,50,Ingrooves,8.0,2.634346,0.15121398434285546
2020,8,CO,50,Sony,10.0,3.4496135999999997,0.19801112568330098
2020,8,CO,50,The Orchard,7.0,2.6157085000000007,0.15014417398643687
2020,8,CO,50,Warner,6.0,1.946531,0.11173274435358255
2020,8,CO,50,Independientes,3.0,0.8570570000000011,0.04919589293848828
2020,8,CO,100,Universal,26.0,7.2942519,0.2996023649121968
2020,8,CO,100,Ingrooves,18.0,4.1482410000000005,0.17038386264474034
2020,8,CO,100,Sony,27.0,5.7866046,0.2376776188620243
2020,8,CO,100,The Orchard,9.0,2.9359565000000005,0.12059077788077709
2020,8,CO,100,Warner,15.0,3.0850199999999997,0.12671337657003937
2020,8,CO,100,Independientes,5.0,1.0963690000000028,0.04503199913022213
2020,8,CO,200,Universal,59.0,10.178709899999998,0.30806920995201753
2020,8,CO,200,Ingrooves,23.0,4.622443000000001,0.13990303064421106
2020,8,CO,200,Sony,54.0,8.083244599999999,0.2446477797516277
2020,8,CO,200,The Orchard,19.0,3.822869500000001,0.1157031095477694
2020,8,CO,200,Warner,31.0,4.489953999999998,0.13589311367454346
2020,8,CO,200,Independientes,14.0,1.8431140000000212,0.05578375642983101
2020,8,CO,1000,Universal,324.0,21.012392400000003,0.3205111596875391
2020,8,CO,1000,Ingrooves,27.0,4.795381000000001,0.07314603193178475
2020,8,CO,1000,Sony,322.0,19.190825600000007,0.2927260090772584
2020,8,CO,1000,The Orchard,50.0,5.150654,0.07856516551105633
2020,8,CO,1000,Warner,148.0,9.157388000000001,0.13968162176472368
2020,8,CO,1000,Independientes,129.0,6.25236299999996,0.09537001202763794
2020,9,CO,10,Universal,4.0,2.239649,0.3837130431996678
2020,9,CO,10,Ingrooves,1.0,0.588385,0.10080642052528613
2020,9,CO,10,Sony,1.0,0.699223,0.11979599714294577
2020,9,CO,10,The Orchard,3.0,1.7239389999999999,0.29535783508067204
2020,9,CO,10,Warner,1.0,0.585585,0.10032670405142836
2020,9,CO,10,Independientes,0.0,0.0,0.0
2020,9,CO,50,Universal,14.0,5.440415399999999,0.3199981013327197
2020,9,CO,50,Ingrooves,8.0,2.5393430000000006,0.14936082612966148
2020,9,CO,50,Sony,11.0,3.174062599999999,0.18669420087135177
2020,9,CO,50,The Orchard,10.0,3.673474,0.2160689246808454
2020,9,CO,50,Warner,6.0,1.8582349999999999,0.10929894651610729
2020,9,CO,50,Independientes,1.0,0.3158689999999993,0.018579000469314277
2020,9,CO,100,Universal,27.0,7.282722399999999,0.30596642567933807
2020,9,CO,100,Ingrooves,17.0,3.8334570000000006,0.16105366535534002
2020,9,CO,100,Sony,26.0,5.218227599999999,0.21923154000120484
2020,9,CO,100,The Orchard,12.0,3.922786,0.164806612857432
2020,9,CO,100,Warner,14.0,2.8526629999999993,0.11984791590816335
2020,9,CO,100,Independientes,4.0,0.6925020000000046,0.0290938401985217
2020,9,CO,200,Universal,55.0,9.730956399999997,0.3005269916202285
2020,9,CO,200,Ingrooves,22.0,4.342771,0.1341204143022953
2020,9,CO,200,Sony,53.0,7.4752016,0.230861156525449
2020,9,CO,200,The Orchard,23.0,4.860595,0.15011268500127337
2020,9,CO,200,Warner,30.0,4.219189,0.13030375690997453
2020,9,CO,200,Independientes,17.0,1.7509289999999922,0.05407499564077925
2020,9,CO,1000,Universal,317.0,20.52269690000003,0.31691848852834853
2020,9,CO,1000,Ingrooves,27.0,4.574645,0.07064322910473647
2020,9,CO,1000,Sony,320.0,18.265193599999996,0.2820573522376416
2020,9,CO,1000,The Orchard,59.0,6.300844499999998,0.09729979081804567
2020,9,CO,1000,Warner,139.0,8.583433999999999,0.1325483167693634
2020,9,CO,1000,Independientes,138.0,6.510205999999961,0.10053282254186438
2020,10,CO,10,Universal,3.0,3.33896,0.38713562697997783
2020,10,CO,10,Ingrooves,0.0,0.0,0.0
2020,10,CO,10,Sony,2.0,1.517936,0.17599704850476783
2020,10,CO,10,The Orchard,0.0,0.0,0.0
2020,10,CO,10,Warner,0.0,0.0,0.0
2020,10,CO,10,Independientes,5.0,3.7678850000000006,0.4368673245152544
2020,10,CO,50,Universal,12.0,6.7674940999999995,0.30015719069478636
2020,10,CO,50,Ingrooves,5.0,1.788256,0.07931412857871512
2020,10,CO,50,Sony,4.0,2.0081154,0.08906550462377753
2020,10,CO,50,The Orchard,6.0,2.0690805,0.09176947641540817
2020,10,CO,50,Warner,3.0,1.1250820000000001,0.049900516709910636
2020,10,CO,50,Independientes,20.0,8.788471999999997,0.3897931829774022
2020,10,CO,100,Universal,25.0,8.866790099999998,0.2846004741613275
2020,10,CO,100,Ingrooves,16.0,3.5773520000000003,0.11482352282614354
2020,10,CO,100,Sony,18.0,4.5472644,0.14595514157676123
2020,10,CO,100,The Orchard,8.0,2.3807585,0.07641604124175794
2020,10,CO,100,Warner,8.0,2.0431760000000003,0.06558053724481926
2020,10,CO,100,Independientes,25.0,9.739877999999997,0.3126242829491906
2020,10,CO,200,Universal,53.0,11.435224100000003,0.2819457743222039
2020,10,CO,200,Ingrooves,22.0,4.21224,0.10385658016365067
2020,10,CO,200,Sony,49.0,7.462141400000001,0.18398583330997198
2020,10,CO,200,The Orchard,15.0,3.0357214999999997,0.07484845434240874
2020,10,CO,200,Warner,25.0,3.7243909999999993,0.09182822262080959
2020,10,CO,200,Independientes,36.0,10.688520999999973,0.26353513524095507
2020,10,CO,1000,Universal,318.0,22.3115311,0.3028986360559207
2020,10,CO,1000,Ingrooves,27.0,4.440463000000001,0.06028318630973659
2020,10,CO,1000,Sony,314.0,18.55642039999999,0.25191970932197744
2020,10,CO,1000,The Orchard,41.0,4.229258499999998,0.057415899672519935
2020,10,CO,1000,Warner,133.0,8.272699000000001,0.1123091567481525
2020,10,CO,1000,Independientes,167.0,15.849685999999963,0.21517341189169265
2020,11,CO,10,Universal,3.0,2.82451,0.36026017210031125
2020,11,CO,10,Ingrooves,1.0,0.552941,0.07052643461036365
2020,11,CO,10,Sony,1.0,0.64768,0.08261019018021873
2020,11,CO,10,The Orchard,0.0,0.0,0.0
2020,11,CO,10,Warner,0.0,0.0,0.0
2020,11,CO,10,Independientes,5.0,3.8150640000000005,0.4866032031091064
2020,11,CO,50,Universal,13.0,6.3136033000000005,0.30352179516202776
2020,11,CO,50,Ingrooves,5.0,1.6760549999999999,0.08057510081292127
2020,11,CO,50,Sony,5.0,1.8403072000000003,0.08847140348422032
2020,11,CO,50,The Orchard,7.0,2.3022465000000003,0.11067879266115681
2020,11,CO,50,Warner,4.0,1.328511,0.06386718082406297
2020,11,CO,50,Independientes,16.0,7.340430000000001,0.35288572705561083
2020,11,CO,100,Universal,24.0,8.0878463,0.27876415449480235
2020,11,CO,100,Ingrooves,16.0,3.3011869999999996,0.11378215766590827
2020,11,CO,100,Sony,20.0,4.388320200000001,0.15125242553205567
2020,11,CO,100,The Orchard,9.0,2.6563525000000006,0.09155661856514935
2020,11,CO,100,Warner,8.0,1.9484640000000002,0.06715779447039696
2020,11,CO,100,Independientes,23.0,8.631052000000007,0.2974868492716874
2020,11,CO,200,Universal,56.0,11.064357300000001,0.28786266428377627
2020,11,CO,200,Ingrooves,23.0,4.021013,0.10461516054797868
2020,11,CO,200,Sony,48.0,6.9605012,0.1810921652161777
2020,11,CO,200,The Orchard,17.0,3.401655500000001,0.08850126479606377
2020,11,CO,200,Warner,24.0,3.5155670000000003,0.0914649134738375
2020,11,CO,200,Independientes,32.0,9.47314200000002,0.24646383168216615
2020,11,CO,1000,Universal,317.0,21.67056829999999,0.3045502435768877
2020,11,CO,1000,Ingrooves,28.0,4.238935999999999,0.05957245668111243
2020,11,CO,1000,Sony,317.0,18.05948619999999,0.2538014160470098
2020,11,CO,1000,The Orchard,50.0,4.865263499999999,0.06837463436483766
2020,11,CO,1000,Warner,135.0,8.132693999999999,0.11429390795608688
2020,11,CO,1000,Independientes,153.0,14.189023000000134,0.1994073413740656
2020,12,CO,10,Universal,3.0,2.3563959999999997,0.34762158219721284
2020,12,CO,10,Ingrooves,1.0,0.488831,0.07211360299671438
2020,12,CO,10,Sony,1.0,0.568071,0.08380329105139922
2020,12,CO,10,The Orchard,0.0,0.0,0.0
2020,12,CO,10,Warner,0.0,0.0,0.0
2020,12,CO,10,Independientes,5.0,3.3653259999999996,0.49646152375467345
2020,12,CO,50,Universal,12.0,5.113289399999999,0.28447721882592936
2020,12,CO,50,Ingrooves,5.0,1.4857949999999998,0.08266201974515108
2020,12,CO,50,Sony,7.0,2.0587855999999998,0.11454028040088486
2020,12,CO,50,The Orchard,7.0,2.13021,0.1185139679978182
2020,12,CO,50,Warner,4.0,1.202035,0.06687506749205825
2020,12,CO,50,Independientes,15.0,5.984222000000003,0.3329314455381582
2020,12,CO,100,Universal,24.0,6.8062033999999985,0.27270823843155206
2020,12,CO,100,Ingrooves,14.0,2.666569,0.10684302127176885
2020,12,CO,100,Sony,19.0,3.7528445999999995,0.1503674779941726
2020,12,CO,100,The Orchard,10.0,2.548208,0.10210058001457736
2020,12,CO,100,Warner,8.0,1.7570799999999998,0.0704019794035705
2020,12,CO,100,Independientes,25.0,7.426916000000009,0.29757870288435867
2020,12,CO,200,Universal,52.0,9.136856400000001,0.2750065584842827
2020,12,CO,200,Ingrooves,23.0,3.4965330000000003,0.10524073760825707
2020,12,CO,200,Sony,49.0,6.1217406,0.18425580315999138
2020,12,CO,200,The Orchard,17.0,3.0892749999999998,0.09298284319774712
2020,12,CO,200,Warner,25.0,3.204004999999999,0.09643605522972144
2020,12,CO,200,Independientes,34.0,8.175730000000023,0.2460780023200004
2020,12,CO,1000,Universal,324.0,19.065723400000003,0.30504871914398873
2020,12,CO,1000,Ingrooves,28.0,3.68343,0.05893432837468639
2020,12,CO,1000,Sony,306.0,15.622214600000008,0.2499530940390398
2020,12,CO,1000,The Orchard,44.0,4.117918,0.06588607130637254
2020,12,CO,1000,Warner,136.0,7.268455,0.11629419148636763
2020,12,CO,1000,Independientes,162.0,12.742844000000012,0.2038835956495448
2020,13,CO,10,Universal,9.0,7.855172,0.9181652712730319
2020,13,CO,10,Ingrooves,0.0,0.0,0.0
2020,13,CO,10,Sony,0.0,0.0,0.0
2020,13,CO,10,The Orchard,0.0,0.0,0.0
2020,13,CO,10,Warner,0.0,0.0,0.0
2020,13,CO,10,Independientes,1.0,0.7001200000000001,0.08183472872696806
2020,13,CO,50,Universal,18.0,10.756027999999999,0.5400477285268075
2020,13,CO,50,Ingrooves,5.0,1.208286,0.06066664290114736
2020,13,CO,50,Sony,5.0,1.2051660000000002,0.0605099913088492
2020,13,CO,50,The Orchard,6.0,1.5786950000000002,0.07926445048177902
2020,13,CO,50,Warner,3.0,0.7995760000000001,0.040145786398524695
2020,13,CO,50,Independientes,13.0,4.369058999999989,0.21936540038289223
2020,13,CO,100,Universal,30.0,12.236459999999997,0.47178041059083303
2020,13,CO,100,Ingrooves,11.0,1.8931179999999999,0.07298973619305721
2020,13,CO,100,Sony,18.0,2.7902319999999996,0.10757823738268105
2020,13,CO,100,The Orchard,9.0,1.9230970000000003,0.07414558559142101
2020,13,CO,100,Warner,8.0,1.438816,0.05547398538831167
2020,13,CO,100,Independientes,24.0,5.655046999999993,0.2180320448536959
2020,13,CO,200,Universal,64.0,14.745721999999992,0.4445322512178518
2020,13,CO,200,Ingrooves,23.0,2.8333150000000007,0.08541459654259782
2020,13,CO,200,Sony,43.0,4.553338999999999,0.13726734006161534
2020,13,CO,200,The Orchard,15.0,2.308014,0.06957859772904436
2020,13,CO,200,Warner,25.0,2.646737000000001,0.07978991852630779
2020,13,CO,200,Independientes,30.0,6.084193999999986,0.18341729592258293
2020,13,CO,1000,Universal,332.0,23.424768999999998,0.39749114014479525
2020,13,CO,1000,Ingrooves,33.0,3.186983000000001,0.054079402289605526
2020,13,CO,1000,Sony,304.0,12.929084000000003,0.21939154833022395
2020,13,CO,1000,The Orchard,37.0,3.0664000000000002,0.05203324874366959
2020,13,CO,1000,Warner,136.0,6.176964000000001,0.10481590930494793
2020,13,CO,1000,Independientes,158.0,10.147349999999975,0.17218875118675783
2020,14,CO,10,Universal,5.0,3.2260799999999996,0.5507501266301228
2020,14,CO,10,Ingrooves,0.0,0.0,0.0
2020,14,CO,10,Sony,1.0,0.435701,0.07438203048990451
